audio,label
KaiSpeech_323207.pcm,KaiSpeech_label_323207.txt
KaiSpeech_537921.pcm,KaiSpeech_label_537921.txt
KaiSpeech_221539.pcm,KaiSpeech_label_221539.txt
KaiSpeech_252586.pcm,KaiSpeech_label_252586.txt
KaiSpeech_323923.pcm,KaiSpeech_label_323923.txt
KaiSpeech_179149.pcm,KaiSpeech_label_179149.txt
KaiSpeech_179527.pcm,KaiSpeech_label_179527.txt
KaiSpeech_434550.pcm,KaiSpeech_label_434550.txt
KaiSpeech_265099.pcm,KaiSpeech_label_265099.txt
KaiSpeech_217058.pcm,KaiSpeech_label_217058.txt
KaiSpeech_307195.pcm,KaiSpeech_label_307195.txt
KaiSpeech_373780.pcm,KaiSpeech_label_373780.txt
KaiSpeech_582227.pcm,KaiSpeech_label_582227.txt
KaiSpeech_158899.pcm,KaiSpeech_label_158899.txt
KaiSpeech_615510.pcm,KaiSpeech_label_615510.txt
KaiSpeech_081006.pcm,KaiSpeech_label_081006.txt
KaiSpeech_458117.pcm,KaiSpeech_label_458117.txt
KaiSpeech_109496.pcm,KaiSpeech_label_109496.txt
KaiSpeech_105149.pcm,KaiSpeech_label_105149.txt
KaiSpeech_241444.pcm,KaiSpeech_label_241444.txt
KaiSpeech_257496.pcm,KaiSpeech_label_257496.txt
KaiSpeech_110891.pcm,KaiSpeech_label_110891.txt
KaiSpeech_117029.pcm,KaiSpeech_label_117029.txt
KaiSpeech_484977.pcm,KaiSpeech_label_484977.txt
KaiSpeech_539610.pcm,KaiSpeech_label_539610.txt
KaiSpeech_493279.pcm,KaiSpeech_label_493279.txt
KaiSpeech_552045.pcm,KaiSpeech_label_552045.txt
KaiSpeech_249631.pcm,KaiSpeech_label_249631.txt
KaiSpeech_558337.pcm,KaiSpeech_label_558337.txt
KaiSpeech_323606.pcm,KaiSpeech_label_323606.txt
KaiSpeech_510713.pcm,KaiSpeech_label_510713.txt
KaiSpeech_334240.pcm,KaiSpeech_label_334240.txt
KaiSpeech_391059.pcm,KaiSpeech_label_391059.txt
KaiSpeech_234845.pcm,KaiSpeech_label_234845.txt
KaiSpeech_016626.pcm,KaiSpeech_label_016626.txt
KaiSpeech_362785.pcm,KaiSpeech_label_362785.txt
KaiSpeech_411693.pcm,KaiSpeech_label_411693.txt
KaiSpeech_533381.pcm,KaiSpeech_label_533381.txt
KaiSpeech_255940.pcm,KaiSpeech_label_255940.txt
KaiSpeech_595937.pcm,KaiSpeech_label_595937.txt
KaiSpeech_378876.pcm,KaiSpeech_label_378876.txt
KaiSpeech_521722.pcm,KaiSpeech_label_521722.txt
KaiSpeech_373123.pcm,KaiSpeech_label_373123.txt
KaiSpeech_552080.pcm,KaiSpeech_label_552080.txt
KaiSpeech_302175.pcm,KaiSpeech_label_302175.txt
KaiSpeech_350841.pcm,KaiSpeech_label_350841.txt
KaiSpeech_377694.pcm,KaiSpeech_label_377694.txt
KaiSpeech_136846.pcm,KaiSpeech_label_136846.txt
KaiSpeech_466465.pcm,KaiSpeech_label_466465.txt
KaiSpeech_022741.pcm,KaiSpeech_label_022741.txt
KaiSpeech_012638.pcm,KaiSpeech_label_012638.txt
KaiSpeech_057293.pcm,KaiSpeech_label_057293.txt
KaiSpeech_568319.pcm,KaiSpeech_label_568319.txt
KaiSpeech_198703.pcm,KaiSpeech_label_198703.txt
KaiSpeech_149587.pcm,KaiSpeech_label_149587.txt
KaiSpeech_195788.pcm,KaiSpeech_label_195788.txt
KaiSpeech_550441.pcm,KaiSpeech_label_550441.txt
KaiSpeech_603725.pcm,KaiSpeech_label_603725.txt
KaiSpeech_190423.pcm,KaiSpeech_label_190423.txt
KaiSpeech_310716.pcm,KaiSpeech_label_310716.txt
KaiSpeech_215785.pcm,KaiSpeech_label_215785.txt
KaiSpeech_464425.pcm,KaiSpeech_label_464425.txt
KaiSpeech_496189.pcm,KaiSpeech_label_496189.txt
KaiSpeech_051618.pcm,KaiSpeech_label_051618.txt
KaiSpeech_326709.pcm,KaiSpeech_label_326709.txt
KaiSpeech_318005.pcm,KaiSpeech_label_318005.txt
KaiSpeech_343435.pcm,KaiSpeech_label_343435.txt
KaiSpeech_199968.pcm,KaiSpeech_label_199968.txt
KaiSpeech_113849.pcm,KaiSpeech_label_113849.txt
KaiSpeech_475032.pcm,KaiSpeech_label_475032.txt
KaiSpeech_117816.pcm,KaiSpeech_label_117816.txt
KaiSpeech_305613.pcm,KaiSpeech_label_305613.txt
KaiSpeech_248517.pcm,KaiSpeech_label_248517.txt
KaiSpeech_074413.pcm,KaiSpeech_label_074413.txt
KaiSpeech_555398.pcm,KaiSpeech_label_555398.txt
KaiSpeech_365987.pcm,KaiSpeech_label_365987.txt
KaiSpeech_344393.pcm,KaiSpeech_label_344393.txt
KaiSpeech_325530.pcm,KaiSpeech_label_325530.txt
KaiSpeech_164461.pcm,KaiSpeech_label_164461.txt
KaiSpeech_606939.pcm,KaiSpeech_label_606939.txt
KaiSpeech_516046.pcm,KaiSpeech_label_516046.txt
KaiSpeech_067428.pcm,KaiSpeech_label_067428.txt
KaiSpeech_036265.pcm,KaiSpeech_label_036265.txt
KaiSpeech_330144.pcm,KaiSpeech_label_330144.txt
KaiSpeech_595138.pcm,KaiSpeech_label_595138.txt
KaiSpeech_495622.pcm,KaiSpeech_label_495622.txt
KaiSpeech_398827.pcm,KaiSpeech_label_398827.txt
KaiSpeech_045600.pcm,KaiSpeech_label_045600.txt
KaiSpeech_180839.pcm,KaiSpeech_label_180839.txt
KaiSpeech_001019.pcm,KaiSpeech_label_001019.txt
KaiSpeech_562527.pcm,KaiSpeech_label_562527.txt
KaiSpeech_600519.pcm,KaiSpeech_label_600519.txt
KaiSpeech_034120.pcm,KaiSpeech_label_034120.txt
KaiSpeech_195544.pcm,KaiSpeech_label_195544.txt
KaiSpeech_173019.pcm,KaiSpeech_label_173019.txt
KaiSpeech_238984.pcm,KaiSpeech_label_238984.txt
KaiSpeech_066082.pcm,KaiSpeech_label_066082.txt
KaiSpeech_614060.pcm,KaiSpeech_label_614060.txt
KaiSpeech_051431.pcm,KaiSpeech_label_051431.txt
KaiSpeech_217325.pcm,KaiSpeech_label_217325.txt
KaiSpeech_558944.pcm,KaiSpeech_label_558944.txt
KaiSpeech_475784.pcm,KaiSpeech_label_475784.txt
KaiSpeech_539920.pcm,KaiSpeech_label_539920.txt
KaiSpeech_557342.pcm,KaiSpeech_label_557342.txt
KaiSpeech_533269.pcm,KaiSpeech_label_533269.txt
KaiSpeech_604969.pcm,KaiSpeech_label_604969.txt
KaiSpeech_296668.pcm,KaiSpeech_label_296668.txt
KaiSpeech_381298.pcm,KaiSpeech_label_381298.txt
KaiSpeech_167561.pcm,KaiSpeech_label_167561.txt
KaiSpeech_150075.pcm,KaiSpeech_label_150075.txt
KaiSpeech_476746.pcm,KaiSpeech_label_476746.txt
KaiSpeech_177819.pcm,KaiSpeech_label_177819.txt
KaiSpeech_314814.pcm,KaiSpeech_label_314814.txt
KaiSpeech_317411.pcm,KaiSpeech_label_317411.txt
KaiSpeech_067539.pcm,KaiSpeech_label_067539.txt
KaiSpeech_231367.pcm,KaiSpeech_label_231367.txt
KaiSpeech_560621.pcm,KaiSpeech_label_560621.txt
KaiSpeech_277128.pcm,KaiSpeech_label_277128.txt
KaiSpeech_462003.pcm,KaiSpeech_label_462003.txt
KaiSpeech_410524.pcm,KaiSpeech_label_410524.txt
KaiSpeech_121003.pcm,KaiSpeech_label_121003.txt
KaiSpeech_078947.pcm,KaiSpeech_label_078947.txt
KaiSpeech_322964.pcm,KaiSpeech_label_322964.txt
KaiSpeech_150622.pcm,KaiSpeech_label_150622.txt
KaiSpeech_310264.pcm,KaiSpeech_label_310264.txt
KaiSpeech_196561.pcm,KaiSpeech_label_196561.txt
KaiSpeech_052297.pcm,KaiSpeech_label_052297.txt
KaiSpeech_462240.pcm,KaiSpeech_label_462240.txt
KaiSpeech_175253.pcm,KaiSpeech_label_175253.txt
KaiSpeech_026040.pcm,KaiSpeech_label_026040.txt
KaiSpeech_447948.pcm,KaiSpeech_label_447948.txt
KaiSpeech_524187.pcm,KaiSpeech_label_524187.txt
KaiSpeech_202861.pcm,KaiSpeech_label_202861.txt
KaiSpeech_144711.pcm,KaiSpeech_label_144711.txt
KaiSpeech_145974.pcm,KaiSpeech_label_145974.txt
KaiSpeech_319287.pcm,KaiSpeech_label_319287.txt
KaiSpeech_058970.pcm,KaiSpeech_label_058970.txt
KaiSpeech_077701.pcm,KaiSpeech_label_077701.txt
KaiSpeech_154095.pcm,KaiSpeech_label_154095.txt
KaiSpeech_081790.pcm,KaiSpeech_label_081790.txt
KaiSpeech_597543.pcm,KaiSpeech_label_597543.txt
KaiSpeech_578281.pcm,KaiSpeech_label_578281.txt
KaiSpeech_594271.pcm,KaiSpeech_label_594271.txt
KaiSpeech_334653.pcm,KaiSpeech_label_334653.txt
KaiSpeech_598540.pcm,KaiSpeech_label_598540.txt
KaiSpeech_174059.pcm,KaiSpeech_label_174059.txt
KaiSpeech_109250.pcm,KaiSpeech_label_109250.txt
KaiSpeech_546215.pcm,KaiSpeech_label_546215.txt
KaiSpeech_016461.pcm,KaiSpeech_label_016461.txt
KaiSpeech_070978.pcm,KaiSpeech_label_070978.txt
KaiSpeech_225086.pcm,KaiSpeech_label_225086.txt
KaiSpeech_200661.pcm,KaiSpeech_label_200661.txt
KaiSpeech_157201.pcm,KaiSpeech_label_157201.txt
KaiSpeech_497789.pcm,KaiSpeech_label_497789.txt
KaiSpeech_433625.pcm,KaiSpeech_label_433625.txt
KaiSpeech_011352.pcm,KaiSpeech_label_011352.txt
KaiSpeech_113874.pcm,KaiSpeech_label_113874.txt
KaiSpeech_344770.pcm,KaiSpeech_label_344770.txt
KaiSpeech_085785.pcm,KaiSpeech_label_085785.txt
KaiSpeech_431252.pcm,KaiSpeech_label_431252.txt
KaiSpeech_169359.pcm,KaiSpeech_label_169359.txt
KaiSpeech_296034.pcm,KaiSpeech_label_296034.txt
KaiSpeech_592207.pcm,KaiSpeech_label_592207.txt
KaiSpeech_586243.pcm,KaiSpeech_label_586243.txt
KaiSpeech_225361.pcm,KaiSpeech_label_225361.txt
KaiSpeech_056679.pcm,KaiSpeech_label_056679.txt
KaiSpeech_256455.pcm,KaiSpeech_label_256455.txt
KaiSpeech_317630.pcm,KaiSpeech_label_317630.txt
KaiSpeech_193083.pcm,KaiSpeech_label_193083.txt
KaiSpeech_070296.pcm,KaiSpeech_label_070296.txt
KaiSpeech_419785.pcm,KaiSpeech_label_419785.txt
KaiSpeech_581422.pcm,KaiSpeech_label_581422.txt
KaiSpeech_491149.pcm,KaiSpeech_label_491149.txt
KaiSpeech_460905.pcm,KaiSpeech_label_460905.txt
KaiSpeech_521046.pcm,KaiSpeech_label_521046.txt
KaiSpeech_170906.pcm,KaiSpeech_label_170906.txt
KaiSpeech_232210.pcm,KaiSpeech_label_232210.txt
KaiSpeech_187394.pcm,KaiSpeech_label_187394.txt
KaiSpeech_061963.pcm,KaiSpeech_label_061963.txt
KaiSpeech_072842.pcm,KaiSpeech_label_072842.txt
KaiSpeech_254354.pcm,KaiSpeech_label_254354.txt
KaiSpeech_495140.pcm,KaiSpeech_label_495140.txt
KaiSpeech_463002.pcm,KaiSpeech_label_463002.txt
KaiSpeech_264485.pcm,KaiSpeech_label_264485.txt
KaiSpeech_349186.pcm,KaiSpeech_label_349186.txt
KaiSpeech_123670.pcm,KaiSpeech_label_123670.txt
KaiSpeech_585151.pcm,KaiSpeech_label_585151.txt
KaiSpeech_111799.pcm,KaiSpeech_label_111799.txt
KaiSpeech_480560.pcm,KaiSpeech_label_480560.txt
KaiSpeech_460824.pcm,KaiSpeech_label_460824.txt
KaiSpeech_172537.pcm,KaiSpeech_label_172537.txt
KaiSpeech_293987.pcm,KaiSpeech_label_293987.txt
KaiSpeech_162484.pcm,KaiSpeech_label_162484.txt
KaiSpeech_472302.pcm,KaiSpeech_label_472302.txt
KaiSpeech_441837.pcm,KaiSpeech_label_441837.txt
KaiSpeech_221372.pcm,KaiSpeech_label_221372.txt
KaiSpeech_528411.pcm,KaiSpeech_label_528411.txt
KaiSpeech_064790.pcm,KaiSpeech_label_064790.txt
KaiSpeech_250085.pcm,KaiSpeech_label_250085.txt
KaiSpeech_497755.pcm,KaiSpeech_label_497755.txt
KaiSpeech_338271.pcm,KaiSpeech_label_338271.txt
KaiSpeech_301429.pcm,KaiSpeech_label_301429.txt
KaiSpeech_266366.pcm,KaiSpeech_label_266366.txt
KaiSpeech_091099.pcm,KaiSpeech_label_091099.txt
KaiSpeech_291229.pcm,KaiSpeech_label_291229.txt
KaiSpeech_392283.pcm,KaiSpeech_label_392283.txt
KaiSpeech_345162.pcm,KaiSpeech_label_345162.txt
KaiSpeech_459146.pcm,KaiSpeech_label_459146.txt
KaiSpeech_122857.pcm,KaiSpeech_label_122857.txt
KaiSpeech_176555.pcm,KaiSpeech_label_176555.txt
KaiSpeech_154179.pcm,KaiSpeech_label_154179.txt
KaiSpeech_253253.pcm,KaiSpeech_label_253253.txt
KaiSpeech_144185.pcm,KaiSpeech_label_144185.txt
KaiSpeech_418671.pcm,KaiSpeech_label_418671.txt
KaiSpeech_010583.pcm,KaiSpeech_label_010583.txt
KaiSpeech_276707.pcm,KaiSpeech_label_276707.txt
KaiSpeech_406158.pcm,KaiSpeech_label_406158.txt
KaiSpeech_617180.pcm,KaiSpeech_label_617180.txt
KaiSpeech_492615.pcm,KaiSpeech_label_492615.txt
KaiSpeech_244560.pcm,KaiSpeech_label_244560.txt
KaiSpeech_138853.pcm,KaiSpeech_label_138853.txt
KaiSpeech_528581.pcm,KaiSpeech_label_528581.txt
KaiSpeech_111912.pcm,KaiSpeech_label_111912.txt
KaiSpeech_245277.pcm,KaiSpeech_label_245277.txt
KaiSpeech_025122.pcm,KaiSpeech_label_025122.txt
KaiSpeech_031573.pcm,KaiSpeech_label_031573.txt
KaiSpeech_170942.pcm,KaiSpeech_label_170942.txt
KaiSpeech_054142.pcm,KaiSpeech_label_054142.txt
KaiSpeech_331372.pcm,KaiSpeech_label_331372.txt
KaiSpeech_022891.pcm,KaiSpeech_label_022891.txt
KaiSpeech_216424.pcm,KaiSpeech_label_216424.txt
KaiSpeech_225962.pcm,KaiSpeech_label_225962.txt
KaiSpeech_559008.pcm,KaiSpeech_label_559008.txt
KaiSpeech_194513.pcm,KaiSpeech_label_194513.txt
KaiSpeech_162884.pcm,KaiSpeech_label_162884.txt
KaiSpeech_255351.pcm,KaiSpeech_label_255351.txt
KaiSpeech_272441.pcm,KaiSpeech_label_272441.txt
KaiSpeech_374767.pcm,KaiSpeech_label_374767.txt
KaiSpeech_289594.pcm,KaiSpeech_label_289594.txt
KaiSpeech_098181.pcm,KaiSpeech_label_098181.txt
KaiSpeech_012129.pcm,KaiSpeech_label_012129.txt
KaiSpeech_524503.pcm,KaiSpeech_label_524503.txt
KaiSpeech_007767.pcm,KaiSpeech_label_007767.txt
KaiSpeech_135576.pcm,KaiSpeech_label_135576.txt
KaiSpeech_099595.pcm,KaiSpeech_label_099595.txt
KaiSpeech_284001.pcm,KaiSpeech_label_284001.txt
KaiSpeech_513212.pcm,KaiSpeech_label_513212.txt
KaiSpeech_010444.pcm,KaiSpeech_label_010444.txt
KaiSpeech_241065.pcm,KaiSpeech_label_241065.txt
KaiSpeech_379482.pcm,KaiSpeech_label_379482.txt
KaiSpeech_548505.pcm,KaiSpeech_label_548505.txt
KaiSpeech_464356.pcm,KaiSpeech_label_464356.txt
KaiSpeech_175628.pcm,KaiSpeech_label_175628.txt
KaiSpeech_509055.pcm,KaiSpeech_label_509055.txt
KaiSpeech_018259.pcm,KaiSpeech_label_018259.txt
KaiSpeech_469810.pcm,KaiSpeech_label_469810.txt
KaiSpeech_297395.pcm,KaiSpeech_label_297395.txt
KaiSpeech_429017.pcm,KaiSpeech_label_429017.txt
KaiSpeech_083160.pcm,KaiSpeech_label_083160.txt
KaiSpeech_027665.pcm,KaiSpeech_label_027665.txt
KaiSpeech_343450.pcm,KaiSpeech_label_343450.txt
KaiSpeech_122004.pcm,KaiSpeech_label_122004.txt
KaiSpeech_273551.pcm,KaiSpeech_label_273551.txt
KaiSpeech_132079.pcm,KaiSpeech_label_132079.txt
KaiSpeech_289094.pcm,KaiSpeech_label_289094.txt
KaiSpeech_429047.pcm,KaiSpeech_label_429047.txt
KaiSpeech_431482.pcm,KaiSpeech_label_431482.txt
KaiSpeech_081213.pcm,KaiSpeech_label_081213.txt
KaiSpeech_147528.pcm,KaiSpeech_label_147528.txt
KaiSpeech_495715.pcm,KaiSpeech_label_495715.txt
KaiSpeech_176078.pcm,KaiSpeech_label_176078.txt
KaiSpeech_491632.pcm,KaiSpeech_label_491632.txt
KaiSpeech_242083.pcm,KaiSpeech_label_242083.txt
KaiSpeech_290188.pcm,KaiSpeech_label_290188.txt
KaiSpeech_216045.pcm,KaiSpeech_label_216045.txt
KaiSpeech_010745.pcm,KaiSpeech_label_010745.txt
KaiSpeech_300071.pcm,KaiSpeech_label_300071.txt
KaiSpeech_594048.pcm,KaiSpeech_label_594048.txt
KaiSpeech_327717.pcm,KaiSpeech_label_327717.txt
KaiSpeech_000458.pcm,KaiSpeech_label_000458.txt
KaiSpeech_452403.pcm,KaiSpeech_label_452403.txt
